uid,area,outages,customers,percent_out,dt_stamp
Carroll2024-09-11T19:30:34,Carroll,4,76117,0.005,09/11/2024 07:30:34 PM
Cecil2024-09-11T19:30:34,Cecil,0,50208,0.000,09/11/2024 07:30:34 PM
Charles2024-09-11T19:30:34,Charles,0,72507,0.000,09/11/2024 07:30:34 PM
Dorchester2024-09-11T19:30:34,Dorchester,0,19958,0.000,09/11/2024 07:30:34 PM
Frederick2024-09-11T19:30:34,Frederick,1,116871,0.001,09/11/2024 07:30:34 PM
Garrett2024-09-11T19:30:34,Garrett,1,20396,0.005,09/11/2024 07:30:34 PM
Harford2024-09-11T19:30:34,Harford,23,114333,0.020,09/11/2024 07:30:34 PM
Howard2024-09-11T19:30:34,Howard,4,138154,0.003,09/11/2024 07:30:34 PM
Kent2024-09-11T19:30:34,Kent,4,12351,0.032,09/11/2024 07:30:34 PM
Montgomery2024-09-11T19:30:34,Montgomery,1,381554,0.000,09/11/2024 07:30:34 PM
Prince_George's2024-09-11T19:30:34,Prince George's,4,351059,0.001,09/11/2024 07:30:34 PM
Queen_Anne's2024-09-11T19:30:34,Queen Anne's,0,27722,0.000,09/11/2024 07:30:34 PM
Somerset2024-09-11T19:30:34,Somerset,0,11343,0.000,09/11/2024 07:30:34 PM
St._Mary's2024-09-11T19:30:34,St. Mary's,0,56353,0.000,09/11/2024 07:30:34 PM
Talbot2024-09-11T19:30:34,Talbot,0,23718,0.000,09/11/2024 07:30:34 PM
Washington2024-09-11T19:30:34,Washington,0,54026,0.000,09/11/2024 07:30:34 PM
Wicomico2024-09-11T19:30:34,Wicomico,0,50292,0.000,09/11/2024 07:30:34 PM
Worcester2024-09-11T19:30:34,Worcester,0,59094,0.000,09/11/2024 07:30:34 PM
Allegany2024-09-11T19:45:34,Allegany,0,37206,0.000,09/11/2024 07:45:34 PM
Anne_Arundel2024-09-11T19:45:34,Anne Arundel,8,260586,0.003,09/11/2024 07:45:34 PM
Baltimore2024-09-11T19:45:34,Baltimore,34,372994,0.009,09/11/2024 07:45:34 PM
Baltimore_City2024-09-11T19:45:34,Baltimore City,318,280319,0.113,09/11/2024 07:45:34 PM
Calvert2024-09-11T19:45:34,Calvert,0,41922,0.000,09/11/2024 07:45:34 PM
Caroline2024-09-11T19:45:34,Caroline,0,16259,0.000,09/11/2024 07:45:34 PM
Carroll2024-09-11T19:45:34,Carroll,4,76117,0.005,09/11/2024 07:45:34 PM
Cecil2024-09-11T19:45:34,Cecil,0,50208,0.000,09/11/2024 07:45:34 PM
Charles2024-09-11T19:45:34,Charles,0,72507,0.000,09/11/2024 07:45:34 PM
Dorchester2024-09-11T19:45:34,Dorchester,0,19958,0.000,09/11/2024 07:45:34 PM
Frederick2024-09-11T19:45:34,Frederick,1,116871,0.001,09/11/2024 07:45:34 PM
Garrett2024-09-11T19:45:34,Garrett,1,20396,0.005,09/11/2024 07:45:34 PM
Harford2024-09-11T19:45:34,Harford,23,114333,0.020,09/11/2024 07:45:34 PM
Howard2024-09-11T19:45:34,Howard,4,138154,0.003,09/11/2024 07:45:34 PM
Kent2024-09-11T19:45:34,Kent,4,12351,0.032,09/11/2024 07:45:34 PM
Montgomery2024-09-11T19:45:34,Montgomery,1,381554,0.000,09/11/2024 07:45:34 PM
Prince_George's2024-09-11T19:45:34,Prince George's,4,351059,0.001,09/11/2024 07:45:34 PM
Queen_Anne's2024-09-11T19:45:34,Queen Anne's,0,27722,0.000,09/11/2024 07:45:34 PM
Somerset2024-09-11T19:45:34,Somerset,0,11343,0.000,09/11/2024 07:45:34 PM
St._Mary's2024-09-11T19:45:34,St. Mary's,0,56353,0.000,09/11/2024 07:45:34 PM
Talbot2024-09-11T19:45:34,Talbot,0,23718,0.000,09/11/2024 07:45:34 PM
Washington2024-09-11T19:45:34,Washington,0,54026,0.000,09/11/2024 07:45:34 PM
Wicomico2024-09-11T19:45:34,Wicomico,0,50292,0.000,09/11/2024 07:45:34 PM
Worcester2024-09-11T19:45:34,Worcester,0,59094,0.000,09/11/2024 07:45:34 PM
Allegany2024-09-11T20:00:37,Allegany,0,37206,0.000,09/11/2024 08:00:37 PM
Anne_Arundel2024-09-11T20:00:37,Anne Arundel,8,260586,0.003,09/11/2024 08:00:37 PM
Baltimore2024-09-11T20:00:37,Baltimore,34,372994,0.009,09/11/2024 08:00:37 PM
Baltimore_City2024-09-11T20:00:37,Baltimore City,318,280319,0.113,09/11/2024 08:00:37 PM
Calvert2024-09-11T20:00:37,Calvert,0,41922,0.000,09/11/2024 08:00:37 PM
Caroline2024-09-11T20:00:37,Caroline,0,16259,0.000,09/11/2024 08:00:37 PM
Carroll2024-09-11T20:00:37,Carroll,4,76117,0.005,09/11/2024 08:00:37 PM
Cecil2024-09-11T20:00:37,Cecil,0,50208,0.000,09/11/2024 08:00:37 PM
Charles2024-09-11T20:00:37,Charles,0,72507,0.000,09/11/2024 08:00:37 PM
Dorchester2024-09-11T20:00:37,Dorchester,0,19958,0.000,09/11/2024 08:00:37 PM
Frederick2024-09-11T20:00:37,Frederick,1,116871,0.001,09/11/2024 08:00:37 PM
Garrett2024-09-11T20:00:37,Garrett,1,20396,0.005,09/11/2024 08:00:37 PM
Harford2024-09-11T20:00:37,Harford,22,114333,0.019,09/11/2024 08:00:37 PM
Howard2024-09-11T20:00:37,Howard,4,138154,0.003,09/11/2024 08:00:37 PM
Kent2024-09-11T20:00:37,Kent,4,12351,0.032,09/11/2024 08:00:37 PM
Montgomery2024-09-11T20:00:37,Montgomery,1,381554,0.000,09/11/2024 08:00:37 PM
Prince_George's2024-09-11T20:00:37,Prince George's,4,351059,0.001,09/11/2024 08:00:37 PM
Queen_Anne's2024-09-11T20:00:37,Queen Anne's,0,27722,0.000,09/11/2024 08:00:37 PM
Somerset2024-09-11T20:00:37,Somerset,0,11343,0.000,09/11/2024 08:00:37 PM
St._Mary's2024-09-11T20:00:37,St. Mary's,0,56353,0.000,09/11/2024 08:00:37 PM
Talbot2024-09-11T20:00:37,Talbot,0,23718,0.000,09/11/2024 08:00:37 PM
Washington2024-09-11T20:00:37,Washington,0,54026,0.000,09/11/2024 08:00:37 PM
Wicomico2024-09-11T20:00:37,Wicomico,0,50292,0.000,09/11/2024 08:00:37 PM
Worcester2024-09-11T20:00:37,Worcester,0,59094,0.000,09/11/2024 08:00:37 PM
Allegany2024-09-11T20:01:55,Allegany,0,37206,0.000,09/11/2024 08:01:55 PM
Anne_Arundel2024-09-11T20:01:55,Anne Arundel,8,260586,0.003,09/11/2024 08:01:55 PM
Baltimore2024-09-11T20:01:55,Baltimore,34,372994,0.009,09/11/2024 08:01:55 PM
Baltimore_City2024-09-11T20:01:55,Baltimore City,318,280319,0.113,09/11/2024 08:01:55 PM
Calvert2024-09-11T20:01:55,Calvert,0,41922,0.000,09/11/2024 08:01:55 PM
Caroline2024-09-11T20:01:55,Caroline,0,16259,0.000,09/11/2024 08:01:55 PM
Carroll2024-09-11T20:01:55,Carroll,4,76117,0.005,09/11/2024 08:01:55 PM
Cecil2024-09-11T20:01:55,Cecil,0,50208,0.000,09/11/2024 08:01:55 PM
Charles2024-09-11T20:01:55,Charles,0,72507,0.000,09/11/2024 08:01:55 PM
Dorchester2024-09-11T20:01:55,Dorchester,0,19958,0.000,09/11/2024 08:01:55 PM
Frederick2024-09-11T20:01:55,Frederick,1,116871,0.001,09/11/2024 08:01:55 PM
Garrett2024-09-11T20:01:55,Garrett,1,20396,0.005,09/11/2024 08:01:55 PM
Harford2024-09-11T20:01:55,Harford,22,114333,0.019,09/11/2024 08:01:55 PM
Howard2024-09-11T20:01:55,Howard,4,138154,0.003,09/11/2024 08:01:55 PM
Kent2024-09-11T20:01:55,Kent,4,12351,0.032,09/11/2024 08:01:55 PM
Montgomery2024-09-11T20:01:55,Montgomery,1,381554,0.000,09/11/2024 08:01:55 PM
Prince_George's2024-09-11T20:01:55,Prince George's,4,351059,0.001,09/11/2024 08:01:55 PM
Queen_Anne's2024-09-11T20:01:55,Queen Anne's,0,27722,0.000,09/11/2024 08:01:55 PM
Somerset2024-09-11T20:01:55,Somerset,0,11343,0.000,09/11/2024 08:01:55 PM
St._Mary's2024-09-11T20:01:55,St. Mary's,0,56353,0.000,09/11/2024 08:01:55 PM
Talbot2024-09-11T20:01:55,Talbot,0,23718,0.000,09/11/2024 08:01:55 PM
Washington2024-09-11T20:01:55,Washington,0,54026,0.000,09/11/2024 08:01:55 PM
Wicomico2024-09-11T20:01:55,Wicomico,0,50292,0.000,09/11/2024 08:01:55 PM
Worcester2024-09-11T20:01:55,Worcester,0,59094,0.000,09/11/2024 08:01:55 PM
Allegany2024-09-11T20:15:34,Allegany,0,37206,0.000,09/11/2024 08:15:34 PM
Anne_Arundel2024-09-11T20:15:34,Anne Arundel,8,260586,0.003,09/11/2024 08:15:34 PM
Baltimore2024-09-11T20:15:34,Baltimore,34,372994,0.009,09/11/2024 08:15:34 PM
Baltimore_City2024-09-11T20:15:34,Baltimore City,153,280319,0.055,09/11/2024 08:15:34 PM
Calvert2024-09-11T20:15:34,Calvert,0,41922,0.000,09/11/2024 08:15:34 PM
Caroline2024-09-11T20:15:34,Caroline,1,16259,0.006,09/11/2024 08:15:34 PM
Carroll2024-09-11T20:15:34,Carroll,4,76117,0.005,09/11/2024 08:15:34 PM
Cecil2024-09-11T20:15:34,Cecil,0,50208,0.000,09/11/2024 08:15:34 PM
Charles2024-09-11T20:15:34,Charles,0,72507,0.000,09/11/2024 08:15:34 PM
Dorchester2024-09-11T20:15:34,Dorchester,0,19958,0.000,09/11/2024 08:15:34 PM
Frederick2024-09-11T20:15:34,Frederick,1,116871,0.001,09/11/2024 08:15:34 PM
Kent2024-09-11T20:46:55,Kent,4,12351,0.032,09/11/2024 08:46:55 PM
Garrett2024-09-11T20:15:34,Garrett,1,20396,0.005,09/11/2024 08:15:34 PM
Harford2024-09-11T20:15:34,Harford,0,114333,0.000,09/11/2024 08:15:34 PM
Howard2024-09-11T20:15:34,Howard,4,138154,0.003,09/11/2024 08:15:34 PM
Kent2024-09-11T20:15:34,Kent,4,12351,0.032,09/11/2024 08:15:34 PM
Montgomery2024-09-11T20:15:34,Montgomery,1,381554,0.000,09/11/2024 08:15:34 PM
Prince_George's2024-09-11T20:15:34,Prince George's,4,351059,0.001,09/11/2024 08:15:34 PM
Queen_Anne's2024-09-11T20:15:34,Queen Anne's,0,27722,0.000,09/11/2024 08:15:34 PM
Somerset2024-09-11T20:15:34,Somerset,0,11343,0.000,09/11/2024 08:15:34 PM
St._Mary's2024-09-11T20:15:34,St. Mary's,0,56353,0.000,09/11/2024 08:15:34 PM
Talbot2024-09-11T20:15:34,Talbot,0,23718,0.000,09/11/2024 08:15:34 PM
Washington2024-09-11T20:15:34,Washington,0,54026,0.000,09/11/2024 08:15:34 PM
Wicomico2024-09-11T20:15:34,Wicomico,8,50292,0.016,09/11/2024 08:15:34 PM
Worcester2024-09-11T20:15:34,Worcester,0,59094,0.000,09/11/2024 08:15:34 PM
Allegany2024-09-11T20:16:46,Allegany,0,37206,0.000,09/11/2024 08:16:46 PM
Anne_Arundel2024-09-11T20:16:46,Anne Arundel,8,260586,0.003,09/11/2024 08:16:46 PM
Baltimore2024-09-11T20:16:46,Baltimore,34,372994,0.009,09/11/2024 08:16:46 PM
Baltimore_City2024-09-11T20:16:46,Baltimore City,153,280319,0.055,09/11/2024 08:16:46 PM
Calvert2024-09-11T20:16:46,Calvert,0,41922,0.000,09/11/2024 08:16:46 PM
Caroline2024-09-11T20:16:46,Caroline,1,16259,0.006,09/11/2024 08:16:46 PM
Carroll2024-09-11T20:16:46,Carroll,4,76117,0.005,09/11/2024 08:16:46 PM
Cecil2024-09-11T20:16:46,Cecil,0,50208,0.000,09/11/2024 08:16:46 PM
Charles2024-09-11T20:16:46,Charles,0,72507,0.000,09/11/2024 08:16:46 PM
Dorchester2024-09-11T20:16:46,Dorchester,0,19958,0.000,09/11/2024 08:16:46 PM
Frederick2024-09-11T20:16:46,Frederick,1,116871,0.001,09/11/2024 08:16:46 PM
Garrett2024-09-11T20:16:46,Garrett,1,20396,0.005,09/11/2024 08:16:46 PM
Harford2024-09-11T20:16:46,Harford,0,114333,0.000,09/11/2024 08:16:46 PM
Howard2024-09-11T20:16:46,Howard,4,138154,0.003,09/11/2024 08:16:46 PM
Kent2024-09-11T20:16:46,Kent,4,12351,0.032,09/11/2024 08:16:46 PM
Montgomery2024-09-11T20:16:46,Montgomery,1,381554,0.000,09/11/2024 08:16:46 PM
Prince_George's2024-09-11T20:16:46,Prince George's,8,351059,0.002,09/11/2024 08:16:46 PM
Queen_Anne's2024-09-11T20:16:46,Queen Anne's,0,27722,0.000,09/11/2024 08:16:46 PM
Somerset2024-09-11T20:16:46,Somerset,0,11343,0.000,09/11/2024 08:16:46 PM
St._Mary's2024-09-11T20:16:46,St. Mary's,0,56353,0.000,09/11/2024 08:16:46 PM
Talbot2024-09-11T20:16:46,Talbot,0,23718,0.000,09/11/2024 08:16:46 PM
Washington2024-09-11T20:16:46,Washington,0,54026,0.000,09/11/2024 08:16:46 PM
Wicomico2024-09-11T20:16:46,Wicomico,8,50292,0.016,09/11/2024 08:16:46 PM
Worcester2024-09-11T20:16:46,Worcester,0,59094,0.000,09/11/2024 08:16:46 PM
Allegany2024-09-11T20:30:34,Allegany,0,37206,0.000,09/11/2024 08:30:34 PM
Anne_Arundel2024-09-11T20:30:34,Anne Arundel,8,260586,0.003,09/11/2024 08:30:34 PM
Baltimore2024-09-11T20:30:34,Baltimore,34,372994,0.009,09/11/2024 08:30:34 PM
Baltimore_City2024-09-11T20:30:34,Baltimore City,153,280319,0.055,09/11/2024 08:30:34 PM
Calvert2024-09-11T20:30:34,Calvert,0,41922,0.000,09/11/2024 08:30:34 PM
Caroline2024-09-11T20:30:34,Caroline,0,16259,0.000,09/11/2024 08:30:34 PM
Carroll2024-09-11T20:30:34,Carroll,4,76117,0.005,09/11/2024 08:30:34 PM
Cecil2024-09-11T20:30:34,Cecil,0,50208,0.000,09/11/2024 08:30:34 PM
Charles2024-09-11T20:30:34,Charles,0,72507,0.000,09/11/2024 08:30:34 PM
Dorchester2024-09-11T20:30:34,Dorchester,0,19958,0.000,09/11/2024 08:30:34 PM
Frederick2024-09-11T20:30:34,Frederick,1,116871,0.001,09/11/2024 08:30:34 PM
Garrett2024-09-11T20:30:34,Garrett,1,20396,0.005,09/11/2024 08:30:34 PM
Harford2024-09-11T20:30:34,Harford,0,114333,0.000,09/11/2024 08:30:34 PM
Howard2024-09-11T20:30:34,Howard,4,138154,0.003,09/11/2024 08:30:34 PM
Kent2024-09-11T20:30:34,Kent,4,12351,0.032,09/11/2024 08:30:34 PM
Montgomery2024-09-11T20:30:34,Montgomery,1,381554,0.000,09/11/2024 08:30:34 PM
Prince_George's2024-09-11T20:30:34,Prince George's,8,351059,0.002,09/11/2024 08:30:34 PM
Queen_Anne's2024-09-11T20:30:34,Queen Anne's,0,27722,0.000,09/11/2024 08:30:34 PM
Somerset2024-09-11T20:30:34,Somerset,0,11343,0.000,09/11/2024 08:30:34 PM
St._Mary's2024-09-11T20:30:34,St. Mary's,0,56353,0.000,09/11/2024 08:30:34 PM
Talbot2024-09-11T20:30:34,Talbot,0,23718,0.000,09/11/2024 08:30:34 PM
Washington2024-09-11T20:30:34,Washington,0,54026,0.000,09/11/2024 08:30:34 PM
Wicomico2024-09-11T20:30:34,Wicomico,8,50292,0.016,09/11/2024 08:30:34 PM
Worcester2024-09-11T20:30:34,Worcester,0,59094,0.000,09/11/2024 08:30:34 PM
Allegany2024-09-11T20:31:42,Allegany,0,37206,0.000,09/11/2024 08:31:42 PM
Anne_Arundel2024-09-11T20:31:42,Anne Arundel,8,260586,0.003,09/11/2024 08:31:42 PM
Baltimore2024-09-11T20:31:42,Baltimore,34,372994,0.009,09/11/2024 08:31:42 PM
Baltimore_City2024-09-11T20:31:42,Baltimore City,153,280319,0.055,09/11/2024 08:31:42 PM
Calvert2024-09-11T20:31:42,Calvert,0,41922,0.000,09/11/2024 08:31:42 PM
Caroline2024-09-11T20:31:42,Caroline,0,16259,0.000,09/11/2024 08:31:42 PM
Carroll2024-09-11T20:31:42,Carroll,4,76117,0.005,09/11/2024 08:31:42 PM
Cecil2024-09-11T20:31:42,Cecil,0,50208,0.000,09/11/2024 08:31:42 PM
Charles2024-09-11T20:31:42,Charles,0,72507,0.000,09/11/2024 08:31:42 PM
Dorchester2024-09-11T20:31:42,Dorchester,0,19958,0.000,09/11/2024 08:31:42 PM
Frederick2024-09-11T20:31:42,Frederick,1,116871,0.001,09/11/2024 08:31:42 PM
Garrett2024-09-11T20:31:42,Garrett,1,20396,0.005,09/11/2024 08:31:42 PM
Harford2024-09-11T20:31:42,Harford,0,114333,0.000,09/11/2024 08:31:42 PM
Howard2024-09-11T20:31:42,Howard,4,138154,0.003,09/11/2024 08:31:42 PM
Kent2024-09-11T20:31:42,Kent,4,12351,0.032,09/11/2024 08:31:42 PM
Montgomery2024-09-11T20:31:42,Montgomery,1,381554,0.000,09/11/2024 08:31:42 PM
Prince_George's2024-09-11T20:31:42,Prince George's,8,351059,0.002,09/11/2024 08:31:42 PM
Queen_Anne's2024-09-11T20:31:42,Queen Anne's,0,27722,0.000,09/11/2024 08:31:42 PM
Somerset2024-09-11T20:31:42,Somerset,0,11343,0.000,09/11/2024 08:31:42 PM
St._Mary's2024-09-11T20:31:42,St. Mary's,0,56353,0.000,09/11/2024 08:31:42 PM
Talbot2024-09-11T20:31:42,Talbot,0,23718,0.000,09/11/2024 08:31:42 PM
Washington2024-09-11T20:31:42,Washington,0,54026,0.000,09/11/2024 08:31:42 PM
Wicomico2024-09-11T20:31:42,Wicomico,8,50292,0.016,09/11/2024 08:31:42 PM
Worcester2024-09-11T20:31:42,Worcester,0,59094,0.000,09/11/2024 08:31:42 PM
Allegany2024-09-11T20:45:35,Allegany,0,37206,0.000,09/11/2024 08:45:35 PM
Anne_Arundel2024-09-11T20:45:35,Anne Arundel,8,260586,0.003,09/11/2024 08:45:35 PM
Baltimore2024-09-11T20:45:35,Baltimore,34,372994,0.009,09/11/2024 08:45:35 PM
Baltimore_City2024-09-11T20:45:35,Baltimore City,70,280319,0.025,09/11/2024 08:45:35 PM
Calvert2024-09-11T20:45:35,Calvert,0,41922,0.000,09/11/2024 08:45:35 PM
Caroline2024-09-11T20:45:35,Caroline,0,16259,0.000,09/11/2024 08:45:35 PM
Carroll2024-09-11T20:45:35,Carroll,4,76117,0.005,09/11/2024 08:45:35 PM
Cecil2024-09-11T20:45:35,Cecil,0,50208,0.000,09/11/2024 08:45:35 PM
Charles2024-09-11T20:45:35,Charles,0,72507,0.000,09/11/2024 08:45:35 PM
Dorchester2024-09-11T20:45:35,Dorchester,0,19958,0.000,09/11/2024 08:45:35 PM
Frederick2024-09-11T20:45:35,Frederick,1,116871,0.001,09/11/2024 08:45:35 PM
Garrett2024-09-11T20:45:35,Garrett,1,20396,0.005,09/11/2024 08:45:35 PM
Harford2024-09-11T20:45:35,Harford,4,114333,0.003,09/11/2024 08:45:35 PM
Howard2024-09-11T20:45:35,Howard,4,138154,0.003,09/11/2024 08:45:35 PM
Kent2024-09-11T20:45:35,Kent,4,12351,0.032,09/11/2024 08:45:35 PM
Montgomery2024-09-11T20:45:35,Montgomery,1,381554,0.000,09/11/2024 08:45:35 PM
Prince_George's2024-09-11T20:45:35,Prince George's,8,351059,0.002,09/11/2024 08:45:35 PM
Queen_Anne's2024-09-11T20:45:35,Queen Anne's,0,27722,0.000,09/11/2024 08:45:35 PM
Somerset2024-09-11T20:45:35,Somerset,0,11343,0.000,09/11/2024 08:45:35 PM
St._Mary's2024-09-11T20:45:35,St. Mary's,0,56353,0.000,09/11/2024 08:45:35 PM
Talbot2024-09-11T20:45:35,Talbot,0,23718,0.000,09/11/2024 08:45:35 PM
Washington2024-09-11T20:45:35,Washington,0,54026,0.000,09/11/2024 08:45:35 PM
Wicomico2024-09-11T20:45:35,Wicomico,8,50292,0.016,09/11/2024 08:45:35 PM
Worcester2024-09-11T20:45:35,Worcester,0,59094,0.000,09/11/2024 08:45:35 PM
Allegany2024-09-11T20:46:55,Allegany,0,37206,0.000,09/11/2024 08:46:55 PM
Anne_Arundel2024-09-11T20:46:55,Anne Arundel,8,260586,0.003,09/11/2024 08:46:55 PM
Baltimore2024-09-11T20:46:55,Baltimore,34,372994,0.009,09/11/2024 08:46:55 PM
Baltimore_City2024-09-11T20:46:55,Baltimore City,70,280319,0.025,09/11/2024 08:46:55 PM
Calvert2024-09-11T20:46:55,Calvert,0,41922,0.000,09/11/2024 08:46:55 PM
Caroline2024-09-11T20:46:55,Caroline,0,16259,0.000,09/11/2024 08:46:55 PM
Carroll2024-09-11T20:46:55,Carroll,4,76117,0.005,09/11/2024 08:46:55 PM
Cecil2024-09-11T20:46:55,Cecil,0,50208,0.000,09/11/2024 08:46:55 PM
Charles2024-09-11T20:46:55,Charles,0,72507,0.000,09/11/2024 08:46:55 PM
Dorchester2024-09-11T20:46:55,Dorchester,0,19958,0.000,09/11/2024 08:46:55 PM
Frederick2024-09-11T20:46:55,Frederick,1,116871,0.001,09/11/2024 08:46:55 PM
Garrett2024-09-11T20:46:55,Garrett,1,20396,0.005,09/11/2024 08:46:55 PM
Harford2024-09-11T20:46:55,Harford,4,114333,0.003,09/11/2024 08:46:55 PM
Howard2024-09-11T20:46:55,Howard,4,138154,0.003,09/11/2024 08:46:55 PM
Montgomery2024-09-11T20:46:55,Montgomery,1,381554,0.000,09/11/2024 08:46:55 PM
Prince_George's2024-09-11T20:46:55,Prince George's,8,351059,0.002,09/11/2024 08:46:55 PM
Queen_Anne's2024-09-11T20:46:55,Queen Anne's,0,27722,0.000,09/11/2024 08:46:55 PM
Somerset2024-09-11T20:46:55,Somerset,0,11343,0.000,09/11/2024 08:46:55 PM
St._Mary's2024-09-11T20:46:55,St. Mary's,0,56353,0.000,09/11/2024 08:46:55 PM
Talbot2024-09-11T20:46:55,Talbot,0,23718,0.000,09/11/2024 08:46:55 PM
Washington2024-09-11T20:46:55,Washington,0,54026,0.000,09/11/2024 08:46:55 PM
Wicomico2024-09-11T20:46:55,Wicomico,8,50292,0.016,09/11/2024 08:46:55 PM
Worcester2024-09-11T20:46:55,Worcester,0,59094,0.000,09/11/2024 08:46:55 PM
Allegany2024-09-11T21:00:35,Allegany,0,37206,0.000,09/11/2024 09:00:35 PM
Anne_Arundel2024-09-11T21:00:35,Anne Arundel,8,260586,0.003,09/11/2024 09:00:35 PM
Baltimore2024-09-11T21:00:35,Baltimore,34,372994,0.009,09/11/2024 09:00:35 PM
Baltimore_City2024-09-11T21:00:35,Baltimore City,69,280319,0.025,09/11/2024 09:00:35 PM
Calvert2024-09-11T21:00:35,Calvert,2,41922,0.005,09/11/2024 09:00:35 PM
Caroline2024-09-11T21:00:35,Caroline,0,16259,0.000,09/11/2024 09:00:35 PM
Carroll2024-09-11T21:00:35,Carroll,4,76117,0.005,09/11/2024 09:00:35 PM
Cecil2024-09-11T21:00:35,Cecil,0,50208,0.000,09/11/2024 09:00:35 PM
Charles2024-09-11T21:00:35,Charles,0,72507,0.000,09/11/2024 09:00:35 PM
Dorchester2024-09-11T21:00:35,Dorchester,0,19958,0.000,09/11/2024 09:00:35 PM
Frederick2024-09-11T21:00:35,Frederick,1,116871,0.001,09/11/2024 09:00:35 PM
Garrett2024-09-11T21:00:35,Garrett,1,20396,0.005,09/11/2024 09:00:35 PM
Harford2024-09-11T21:00:35,Harford,4,114333,0.003,09/11/2024 09:00:35 PM
Howard2024-09-11T21:00:35,Howard,4,138154,0.003,09/11/2024 09:00:35 PM
Kent2024-09-11T21:00:35,Kent,4,12351,0.032,09/11/2024 09:00:35 PM
Montgomery2024-09-11T21:00:35,Montgomery,1,381554,0.000,09/11/2024 09:00:35 PM
Prince_George's2024-09-11T21:00:35,Prince George's,8,351059,0.002,09/11/2024 09:00:35 PM
Queen_Anne's2024-09-11T21:00:35,Queen Anne's,0,27722,0.000,09/11/2024 09:00:35 PM
Somerset2024-09-11T21:00:35,Somerset,0,11343,0.000,09/11/2024 09:00:35 PM
St._Mary's2024-09-11T21:00:35,St. Mary's,0,56353,0.000,09/11/2024 09:00:35 PM
Talbot2024-09-11T21:00:35,Talbot,0,23718,0.000,09/11/2024 09:00:35 PM
Washington2024-09-11T21:00:35,Washington,0,54026,0.000,09/11/2024 09:00:35 PM
Wicomico2024-09-11T21:00:35,Wicomico,0,50292,0.000,09/11/2024 09:00:35 PM
Worcester2024-09-11T21:00:35,Worcester,0,59094,0.000,09/11/2024 09:00:35 PM
Allegany2024-09-11T21:01:53,Allegany,0,37206,0.000,09/11/2024 09:01:53 PM
Anne_Arundel2024-09-11T21:01:53,Anne Arundel,8,260586,0.003,09/11/2024 09:01:53 PM
Baltimore2024-09-11T21:01:53,Baltimore,34,372994,0.009,09/11/2024 09:01:53 PM
Baltimore_City2024-09-11T21:01:53,Baltimore City,69,280319,0.025,09/11/2024 09:01:53 PM
Calvert2024-09-11T21:01:53,Calvert,2,41922,0.005,09/11/2024 09:01:53 PM
Caroline2024-09-11T21:01:53,Caroline,0,16259,0.000,09/11/2024 09:01:53 PM
Carroll2024-09-11T21:01:53,Carroll,4,76117,0.005,09/11/2024 09:01:53 PM
Cecil2024-09-11T21:01:53,Cecil,0,50208,0.000,09/11/2024 09:01:53 PM
Charles2024-09-11T21:01:53,Charles,0,72507,0.000,09/11/2024 09:01:53 PM
Dorchester2024-09-11T21:01:53,Dorchester,0,19958,0.000,09/11/2024 09:01:53 PM
Frederick2024-09-11T21:01:53,Frederick,1,116871,0.001,09/11/2024 09:01:53 PM
Garrett2024-09-11T21:01:53,Garrett,1,20396,0.005,09/11/2024 09:01:53 PM
Harford2024-09-11T21:01:53,Harford,4,114333,0.003,09/11/2024 09:01:53 PM
Howard2024-09-11T21:01:53,Howard,4,138154,0.003,09/11/2024 09:01:53 PM
Kent2024-09-11T21:01:53,Kent,4,12351,0.032,09/11/2024 09:01:53 PM
Montgomery2024-09-11T21:01:53,Montgomery,1,381554,0.000,09/11/2024 09:01:53 PM
Prince_George's2024-09-11T21:01:53,Prince George's,8,351059,0.002,09/11/2024 09:01:53 PM
Queen_Anne's2024-09-11T21:01:53,Queen Anne's,0,27722,0.000,09/11/2024 09:01:53 PM
Somerset2024-09-11T21:01:53,Somerset,0,11343,0.000,09/11/2024 09:01:53 PM
St._Mary's2024-09-11T21:01:53,St. Mary's,0,56353,0.000,09/11/2024 09:01:53 PM
Talbot2024-09-11T21:01:53,Talbot,0,23718,0.000,09/11/2024 09:01:53 PM
Washington2024-09-11T21:01:53,Washington,0,54026,0.000,09/11/2024 09:01:53 PM
Wicomico2024-09-11T21:01:53,Wicomico,0,50292,0.000,09/11/2024 09:01:53 PM
Worcester2024-09-11T21:01:53,Worcester,0,59094,0.000,09/11/2024 09:01:53 PM
Allegany2024-09-11T21:15:35,Allegany,0,37206,0.000,09/11/2024 09:15:35 PM
Anne_Arundel2024-09-11T21:15:35,Anne Arundel,8,260586,0.003,09/11/2024 09:15:35 PM
Baltimore2024-09-11T21:15:35,Baltimore,34,372994,0.009,09/11/2024 09:15:35 PM
Baltimore_City2024-09-11T21:15:35,Baltimore City,69,280319,0.025,09/11/2024 09:15:35 PM
Calvert2024-09-11T21:15:35,Calvert,0,41922,0.000,09/11/2024 09:15:35 PM
Caroline2024-09-11T21:15:35,Caroline,0,16259,0.000,09/11/2024 09:15:35 PM
Carroll2024-09-11T21:15:35,Carroll,4,76117,0.005,09/11/2024 09:15:35 PM
Cecil2024-09-11T21:15:35,Cecil,0,50208,0.000,09/11/2024 09:15:35 PM
Charles2024-09-11T21:15:35,Charles,1,72507,0.001,09/11/2024 09:15:35 PM
